,Ind,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Asset Volume,Ignore
2020-10-03 13:42:39.384023100,1690,1601755200000.0,0.03308,0.033103,0.032795,0.032817,17921.348,1601769599999.0,590.62287158,9922.0,7663.318,252.57686008,0.0
2020-10-03 17:42:45.158806544,1691,1601769600000.0,0.032817,0.03292,0.032683,0.032798,27083.048,1601783999999.0,888.08975771,10693.0,13519.984,443.3032624,0.0
2020-10-03 21:42:50.933589992,1692,1601784000000.0,0.032796,0.032932,0.03277,0.032825,20552.328,1601798399999.0,675.0384503,8622.0,10628.711,349.09354363,0.0
2020-10-04 01:42:56.708373436,1693,1601798400000.0,0.032825,0.032904,0.032678,0.03281,17092.916,1601812799999.0,560.36849079,8702.0,8771.15,287.57176381,0.0
2020-10-04 05:43:02.483156884,1694,1601812800000.0,0.03281,0.032919,0.032621,0.032735,26348.988,1601827199999.0,863.90182948,11849.0,13837.356,453.70833121,0.0
2020-10-04 09:43:08.257940328,1695,1601827200000.0,0.032735,0.033125,0.032727,0.033056,33029.268,1601841599999.0,1087.91910311,13821.0,17099.106,563.23711917,0.0
2020-10-04 13:43:14.032723772,1696,1601841600000.0,0.033062,0.033141,0.03295,0.03303,16992.379,1601855999999.0,561.3208774,9355.0,7415.377,244.98647093,0.0
2020-10-04 17:43:19.807507220,1697,1601856000000.0,0.03303,0.033149,0.032933,0.033002,25919.784,1601870399999.0,856.9034356,9808.0,13078.435,432.38451138,0.0
2020-10-04 21:43:25.582290664,1698,1601870400000.0,0.033,0.033042,0.032831,0.032835,32679.038,1601884799999.0,1076.35093877,12047.0,16839.948,554.63160195,0.0
2020-10-05 01:43:31.357074112,1699,1601884800000.0,0.032835,0.032967,0.032789,0.032867,23170.39,1601899199999.0,761.87782664,9697.0,12382.972,407.17086048,0.0
2020-10-05 05:43:37.131857556,1700,1601899200000.0,0.032871,0.03302,0.03281,0.032894,24605.168,1601913599999.0,809.56246879,10503.0,12215.636,401.98269646,0.0
2020-10-05 09:43:42.906641000,1701,1601913600000.0,0.032895,0.032951,0.032725,0.032762,23089.318,1601927999999.0,758.33696553,9557.0,11950.069,392.53329668,0.0
2020-10-05 13:43:48.681424448,1702,1601928000000.0,0.032762,0.032894,0.032718,0.032765,18285.183,1601942399999.0,599.62586156,7919.0,9181.404,301.12066865,0.0
2020-10-05 17:43:54.456207892,1703,1601942400000.0,0.032765,0.032887,0.032722,0.032846,21906.427,1601956799999.0,718.82674224,8029.0,11109.371,364.56291583,0.0
2020-10-05 21:44:00.230991340,1704,1601956800000.0,0.032851,0.032935,0.032729,0.03274,24136.45,1601971199999.0,792.88198622,9765.0,11719.913,385.02180277,0.0
2020-10-06 01:44:06.005774784,1705,1601971200000.0,0.032747,0.032801,0.032249,0.032357,43200.661,1601985599999.0,1407.64458444,17983.0,21967.058,716.11387748,0.0
2020-10-06 05:44:11.780558228,1706,1601985600000.0,0.032356,0.032813,0.032103,0.032733,57083.678,1601999999999.0,1850.64008981,22515.0,30176.125,978.34967502,0.0
2020-10-06 09:44:17.555341676,1707,1602000000000.0,0.032736,0.032782,0.03219,0.032197,46099.12,1602014399999.0,1496.51044541,21071.0,22007.764,714.43173989,0.0
2020-10-06 13:44:23.330125120,1708,1602014400000.0,0.032199,0.032281,0.03197,0.032149,30791.891,1602028799999.0,988.59761763,17369.0,15266.482,490.25684962,0.0
2020-10-06 17:44:29.104908568,1709,1602028800000.0,0.032145,0.032158,0.031567,0.031852,43659.906,1602043199999.0,1392.56446212,19895.0,22213.203,708.58950044,0.0
2020-10-06 21:44:34.879692012,1710,1602043200000.0,0.031851,0.032204,0.031788,0.032145,36318.477,1602057599999.0,1162.26301249,13974.0,19939.191,638.24475814,0.0
2020-10-07 01:44:40.654475456,1711,1602057600000.0,0.032145,0.032195,0.031843,0.032006,28526.393,1602071999999.0,913.10049664,12028.0,14919.548,477.56009522,0.0
2020-10-07 05:44:46.429258904,1712,1602072000000.0,0.032006,0.032212,0.032,0.032047,36755.678,1602086399999.0,1180.28873406,14665.0,18098.959,581.22380977,0.0
2020-10-07 09:44:52.204042348,1713,1602086400000.0,0.03205,0.032093,0.031761,0.032015,39610.202,1602100799999.0,1264.42490703,17148.0,20525.874,655.15507981,0.0
2020-10-07 13:44:57.978825796,1714,1602100800000.0,0.032014,0.032052,0.031868,0.032025,14834.796,1602115199999.0,474.03865746,8728.0,7193.768,229.92288619,0.0
2020-10-07 17:45:03.753609240,1715,1602115200000.0,0.032025,0.032081,0.03183,0.031881,28793.189,1602129599999.0,918.58262912,10332.0,14161.852,451.79516878,0.0
2020-10-07 21:45:09.528392684,1716,1602129600000.0,0.031876,0.032027,0.031668,0.031735,35996.697,1602143999999.0,1147.77506193,14205.0,18480.218,589.2527302,0.0
2020-10-08 01:45:15.303176132,1717,1602144000000.0,0.031737,0.03195,0.031678,0.031835,29426.022,1602158399999.0,936.46288242,11825.0,17809.41,566.78248464,0.0
2020-10-08 05:45:21.077959576,1718,1602158400000.0,0.031835,0.032127,0.031823,0.032048,63085.913,1602172799999.0,2020.63446336,22934.0,31003.084,993.13594844,0.0
2020-10-08 09:45:26.852743024,1719,1602172800000.0,0.032049,0.032301,0.032049,0.032285,36126.912,1602187199999.0,1162.39365773,14380.0,19552.82,629.17650992,0.0
2020-10-08 13:45:32.627526468,1720,1602187200000.0,0.032286,0.03242,0.032103,0.03212,22763.534,1602201599999.0,733.94298962,10836.0,9879.162,318.60038936,0.0
2020-10-08 17:45:38.402309912,1721,1602201600000.0,0.032118,0.032243,0.032056,0.032145,22154.825,1602215999999.0,712.29648879,8527.0,10118.946,325.36551694,0.0
2020-10-08 21:45:44.177093360,1722,1602216000000.0,0.032144,0.0322,0.032078,0.032176,24480.458,1602230399999.0,786.62647337,9282.0,10878.196,349.58397902,0.0
2020-10-09 01:45:49.951876804,1723,1602230400000.0,0.032179,0.03262,0.032137,0.032491,56368.622,1602244799999.0,1825.69280219,18848.0,23860.526,772.21974291,0.0
2020-10-09 05:45:55.726660252,1724,1602244800000.0,0.032491,0.033,0.0324,0.032933,67742.608,1602259199999.0,2209.07514344,30748.0,29040.777,947.83700338,0.0
2020-10-09 09:46:01.501443696,1725,1602259200000.0,0.032933,0.033004,0.032826,0.032915,49394.119,1602273599999.0,1626.09127163,19532.0,22392.812,737.25794117,0.0
2020-10-09 13:46:07.276227144,1726,1602273600000.0,0.03292,0.033247,0.032893,0.033036,35121.33,1602287999999.0,1160.61935137,16963.0,14361.212,474.36849926,0.0
2020-10-09 17:46:13.051010588,1727,1602288000000.0,0.033033,0.033286,0.032768,0.032969,66178.629,1602302399999.0,2186.6678838,25914.0,30543.512,1009.32774218,0.0
2020-10-09 21:46:18.825794032,1728,1602302400000.0,0.032968,0.033019,0.03286,0.032937,29633.564,1602316799999.0,976.46151924,13972.0,14714.109,484.88058114,0.0
2020-10-10 01:46:24.600577480,1729,1602316800000.0,0.032937,0.033027,0.032731,0.032862,34491.284,1602331199999.0,1133.80088393,15305.0,17022.632,559.63938009,0.0
2020-10-10 05:46:30.375360924,1730,1602331200000.0,0.032862,0.03311,0.03284,0.032851,27818.938,1602345599999.0,916.49348196,14873.0,14534.757,478.89048508,0.0
2020-10-10 09:46:36.150144372,1731,1602345600000.0,0.032851,0.033033,0.032828,0.032921,25700.127,1602359999999.0,845.98474458,12490.0,13232.919,435.6238634,0.0
2020-10-10 13:46:41.924927816,1732,1602360000000.0,0.032921,0.03304,0.032738,0.032809,24964.665,1602374399999.0,821.43344833,13004.0,10958.659,360.67445722,0.0
2020-10-10 17:46:47.699711260,1733,1602374400000.0,0.032805,0.032901,0.03268,0.032702,24840.391,1602388799999.0,814.59502529,11444.0,11724.848,384.58258976,0.0
2020-10-10 21:46:53.474494708,1734,1602388800000.0,0.032702,0.032862,0.03269,0.032785,19500.991,1602403199999.0,639.44863666,7688.0,10260.914,336.47399679,0.0
2020-10-11 01:46:59.249278152,1735,1602403200000.0,0.032786,0.033116,0.032751,0.032923,32968.531,1602417599999.0,1084.47444782,12995.0,16302.896,536.35126871,0.0
2020-10-11 05:47:05.024061600,1736,1602417600000.0,0.032922,0.032943,0.0327,0.032888,28794.714,1602431999999.0,944.75497538,13159.0,14000.083,459.38639719,0.0
2020-10-11 09:47:10.798845044,1737,1602432000000.0,0.032889,0.032971,0.032838,0.032928,23812.79,1602446399999.0,783.3734489,11516.0,11835.797,389.4185202,0.0
2020-10-11 13:47:16.573628488,1738,1602446400000.0,0.032923,0.033019,0.03283,0.032912,17996.398,1602460799999.0,592.39779037,11186.0,8843.827,291.17242742,0.0
2020-10-11 17:47:22.348411936,1739,1602460800000.0,0.032915,0.032921,0.032812,0.032853,20202.147,1602475199999.0,663.83761897,8129.0,9825.374,322.88860138,0.0
2020-10-11 21:47:28.123195380,1740,1602475200000.0,0.03285,0.03291,0.032691,0.03288,29597.875,1602489599999.0,971.51742762,10987.0,17414.525,571.70791113,0.0
2020-10-12 01:47:33.897978828,1741,1602489600000.0,0.03288,0.032944,0.032499,0.03258,37387.239,1602503999999.0,1223.50220161,16873.0,17288.164,565.93820268,0.0
2020-10-12 05:47:39.672762272,1742,1602504000000.0,0.03258,0.03354,0.032561,0.03338,83882.662,1602518399999.0,2785.41722546,37891.0,46210.655,1534.13247594,0.0
2020-10-12 09:47:45.447545716,1743,1602518400000.0,0.033382,0.033659,0.033381,0.033599,52009.425,1602532799999.0,1744.33572858,19567.0,19348.983,648.91776182,0.0
2020-10-12 13:47:51.222329164,1744,1602532800000.0,0.033599,0.033801,0.033372,0.033521,53042.136,1602547199999.0,1783.04904477,24151.0,23512.746,790.16846641,0.0
2020-10-12 17:47:56.997112608,1745,1602547200000.0,0.033525,0.033609,0.033356,0.033419,35988.805,1602561599999.0,1205.79170163,16369.0,17653.419,591.59121533,0.0
2020-10-12 21:48:02.771896056,1746,1602561600000.0,0.033417,0.033527,0.03331,0.033433,27739.64,1602575999999.0,927.38005414,12749.0,13441.301,449.38598155,0.0
2020-10-13 01:48:08.546679500,1747,1602576000000.0,0.03343,0.03352,0.033181,0.033467,34707.08,1602590399999.0,1159.2711037,16149.0,17012.909,568.4070978,0.0
2020-10-13 05:48:14.321462944,1748,1602590400000.0,0.033464,0.0335,0.033101,0.033302,41864.114,1602604799999.0,1395.36683669,19935.0,19442.412,648.09986788,0.0
2020-10-13 09:48:20.096246392,1749,1602604800000.0,0.033302,0.033381,0.03313,0.033211,25037.553,1602619199999.0,832.63841192,12716.0,12434.63,413.59142039,0.0
2020-10-13 13:48:25.871029836,1750,1602619200000.0,0.033211,0.033441,0.033153,0.033366,17064.849,1602633599999.0,568.30817553,10169.0,8932.164,297.50760936,0.0
2020-10-13 17:48:31.645813284,1751,1602633600000.0,0.033368,0.03355,0.0333,0.033481,19023.909,1602647999999.0,636.45422356,9014.0,9625.66,322.04821812,0.0
2020-10-13 21:48:37.420596728,1752,1602648000000.0,0.033483,0.033555,0.0334,0.033489,24617.656,1602662399999.0,824.37521355,9589.0,11310.424,378.80319637,0.0
2020-10-14 01:48:43.195380172,1753,1602662400000.0,0.033489,0.0335,0.033261,0.033353,24407.965,1602676799999.0,815.28196591,12568.0,11464.85,382.96962074,0.0
2020-10-14 05:48:48.970163620,1754,1602676800000.0,0.033353,0.033631,0.033179,0.033192,56245.02,1602691199999.0,1878.81252385,24367.0,25569.677,854.26940765,0.0
2020-10-14 09:48:54.744947064,1755,1602691200000.0,0.033192,0.033247,0.033007,0.033063,46666.174,1602705599999.0,1545.12366999,17773.0,23049.563,763.22637145,0.0
2020-10-14 13:49:00.519730512,1756,1602705600000.0,0.033062,0.03323,0.033002,0.033168,27158.557,1602719999999.0,899.11188723,10132.0,14513.719,480.54289509,0.0
2020-10-14 17:49:06.294513956,1757,1602720000000.0,0.033163,0.033214,0.033052,0.033099,30342.054,1602734399999.0,1005.46928774,10239.0,15261.655,505.83960352,0.0
2020-10-14 21:49:12.069297400,1758,1602734400000.0,0.033098,0.033352,0.033031,0.033237,34860.81,1602748799999.0,1156.68687883,11195.0,19499.926,647.03599413,0.0
2020-10-15 01:49:17.844080848,1759,1602748800000.0,0.033237,0.033273,0.032854,0.032896,65229.093,1602763199999.0,2151.72541573,23150.0,30588.43,1008.4853482,0.0
2020-10-15 05:49:23.618864292,1760,1602763200000.0,0.032896,0.033125,0.032807,0.03304,57305.066,1602777599999.0,1889.66843077,20033.0,31582.956,1041.43053905,0.0
2020-10-15 09:49:29.393647740,1761,1602777600000.0,0.03304,0.033045,0.032784,0.032833,41065.428,1602791999999.0,1352.16429403,14814.0,19050.612,627.42213494,0.0
2020-10-15 13:49:35.168431184,1762,1602792000000.0,0.032835,0.033019,0.032784,0.032821,41006.961,1602806399999.0,1347.84427297,14604.0,20499.399,673.81696983,0.0
2020-10-15 17:49:40.943214628,1763,1602806400000.0,0.032821,0.032919,0.032759,0.032847,26914.462,1602820799999.0,884.30337444,9532.0,13253.511,435.39452341,0.0
2020-10-15 21:49:46.717998076,1764,1602820800000.0,0.032845,0.032845,0.032428,0.032625,77702.683,1602835199999.0,2536.46897656,27473.0,37817.554,1234.64412128,0.0
2020-10-16 01:49:52.492781520,1765,1602835200000.0,0.032623,0.032722,0.032227,0.032542,79743.073,1602849599999.0,2584.81523534,27888.0,42028.417,1361.892019,0.0
2020-10-16 05:49:58.267564968,1766,1602849600000.0,0.032541,0.03255,0.032341,0.032398,45618.45,1602863999999.0,1480.63071147,16746.0,22211.793,721.0097734,0.0
2020-10-16 09:50:04.042348412,1767,1602864000000.0,0.032397,0.032495,0.032287,0.032293,34474.799,1602878399999.0,1117.21239256,12949.0,16898.68,547.71977129,0.0
2020-10-16 13:50:09.817131860,1768,1602878400000.0,0.032299,0.032433,0.032236,0.032284,33124.467,1602892799999.0,1070.77394058,12149.0,17009.286,549.85916084,0.0
2020-10-16 17:50:15.591915304,1769,1602892800000.0,0.032287,0.032473,0.032221,0.032408,32672.382,1602907199999.0,1056.79384268,11803.0,17657.179,571.16139484,0.0
2020-10-16 21:50:21.366698748,1770,1602907200000.0,0.032414,0.03245,0.032362,0.032421,21465.802,1602921599999.0,695.65300799,9118.0,10397.269,336.97937833,0.0
2020-10-17 01:50:27.141482196,1771,1602921600000.0,0.032421,0.03246,0.032373,0.032452,23241.155,1602935999999.0,753.47546381,8922.0,11640.023,377.39491168,0.0
2020-10-17 05:50:32.916265640,1772,1602936000000.0,0.032452,0.032481,0.032315,0.032434,37223.809,1602950399999.0,1206.33442996,13783.0,17849.972,578.54963792,0.0
2020-10-17 09:50:38.691049088,1773,1602950400000.0,0.032434,0.032443,0.032315,0.032341,20653.21,1602964799999.0,668.36747293,8944.0,9521.707,308.15987165,0.0
2020-10-17 13:50:44.465832532,1774,1602964800000.0,0.032342,0.032443,0.032287,0.032425,14029.207,1602979199999.0,454.233948,6974.0,7905.946,256.00533436,0.0
2020-10-17 17:50:50.240615976,1775,1602979200000.0,0.032422,0.032483,0.032369,0.032406,21293.433,1602993599999.0,690.70823478,7486.0,11427.399,370.70555434,0.0
2020-10-17 21:50:56.015399424,1776,1602993600000.0,0.032406,0.032668,0.032373,0.032645,27730.951,1603007999999.0,901.82550932,10752.0,16183.987,526.3178024,0.0
2020-10-18 01:51:01.790182868,1777,1603008000000.0,0.032645,0.03273,0.03258,0.032638,26967.03,1603022399999.0,880.58422698,10377.0,12673.075,413.86480424,0.0
2020-10-18 05:51:07.564966316,1778,1603022400000.0,0.032641,0.03289,0.032625,0.032822,34957.569,1603036799999.0,1146.07274848,12808.0,15614.422,511.69710487,0.0
2020-10-18 09:51:13.339749760,1779,1603036800000.0,0.032814,0.032869,0.032769,0.032857,22191.411,1603051199999.0,728.13068447,8198.0,10977.833,360.21649889,0.0
2020-10-18 13:51:19.114533204,1780,1603051200000.0,0.032858,0.032976,0.0328,0.032878,19534.295,1603065599999.0,642.31733356,8453.0,9883.898,325.01741148,0.0
2020-10-18 17:51:24.889316652,1781,1603065600000.0,0.03287,0.032919,0.032635,0.032671,41112.837,1603079999999.0,1347.24923851,14113.0,17080.447,559.78462199,0.0
2020-10-18 21:51:30.664100096,1782,1603080000000.0,0.032667,0.032797,0.032644,0.032718,26658.398,1603094399999.0,872.1306471,9383.0,12974.943,424.51075732,0.0
2020-10-19 01:51:36.438883544,1783,1603094400000.0,0.032718,0.032783,0.032703,0.032739,27146.379,1603108799999.0,888.79123457,9455.0,13696.007,448.43330394,0.0
2020-10-19 05:51:42.213666988,1784,1603108800000.0,0.03274,0.032759,0.032469,0.032497,54310.4,1603123199999.0,1771.48369144,21573.0,24429.582,796.67617108,0.0
2020-10-19 09:51:47.988450432,1785,1603123200000.0,0.032497,0.032557,0.032376,0.032455,39744.685,1603137599999.0,1290.33848831,16493.0,20001.083,649.44797743,0.0
2020-10-19 13:51:53.763233880,1786,1603137600000.0,0.032456,0.032462,0.032142,0.032276,34732.968,1603151999999.0,1121.89300472,14088.0,18382.685,593.67261753,0.0
2020-10-19 17:51:59.538017324,1787,1603152000000.0,0.032276,0.032391,0.032241,0.032361,29342.606,1603166399999.0,948.32307804,9853.0,15408.701,497.9495749,0.0
2020-10-19 21:52:05.312800772,1788,1603166400000.0,0.032364,0.032364,0.031962,0.031993,44219.716,1603180799999.0,1421.31782295,16242.0,21306.911,684.67239227,0.0
2020-10-20 01:52:11.087584216,1789,1603180800000.0,0.031993,0.031999,0.0311,0.031241,83611.839,1603195199999.0,2643.91848576,31074.0,42195.697,1334.66744572,0.0
2020-10-20 05:52:16.862367660,1790,1603195200000.0,0.031241,0.03129,0.030913,0.031113,76975.542,1603209599999.0,2392.50574965,29913.0,42134.074,1309.6898715,0.0
2020-10-20 09:52:22.637151108,1791,1603209600000.0,0.031113,0.031119,0.030853,0.030924,46747.261,1603223999999.0,1447.91740364,28101.0,22970.14,711.39202438,0.0
2020-10-20 13:52:28.411934552,1792,1603224000000.0,0.030924,0.031039,0.030873,0.030942,33650.623,1603238399999.0,1041.48362501,23582.0,16040.724,496.44317379,0.0
2020-10-20 17:52:34.186718000,1793,1603238400000.0,0.030942,0.031121,0.030612,0.031013,80871.887,1603252799999.0,2497.33897284,34619.0,43338.732,1337.75060615,0.0
2020-10-20 21:52:39.961501444,1794,1603252800000.0,0.031013,0.031163,0.030815,0.031083,61815.785,1603267199999.0,1918.61743318,29910.0,34054.363,1056.21421739,0.0
2020-10-21 01:52:45.736284888,1795,1603267200000.0,0.031085,0.031113,0.0307,0.030752,42236.948,1603281599999.0,1309.52159944,25234.0,22762.737,705.90106218,0.0
2020-10-21 05:52:51.511068336,1796,1603281600000.0,0.030752,0.031069,0.030292,0.030768,80405.225,1603295999999.0,2466.47072837,42872.0,41040.669,1258.76523903,0.0
2020-10-21 09:52:57.285851780,1797,1603296000000.0,0.030768,0.03111,0.03071,0.030839,61079.909,1603310399999.0,1888.19063443,29322.0,29644.065,916.55838812,0.0
2020-10-21 13:53:03.060635228,1798,1603310400000.0,0.030839,0.030862,0.030268,0.030546,48489.596,1603324799999.0,1480.85164889,28528.0,26063.529,796.19727733,0.0
2020-10-21 17:53:08.835418672,1799,1603324800000.0,0.030547,0.030886,0.030444,0.030848,45452.254,1603339199999.0,1395.92183684,19457.0,19680.645,604.57747107,0.0
2020-10-21 21:53:14.610202116,1800,1603339200000.0,0.030851,0.03102,0.030806,0.030982,26315.82,1603353599999.0,813.57094535,13644.0,13280.403,410.61047888,0.0
2020-10-22 01:53:20.384985564,1801,1603353600000.0,0.030986,0.032059,0.030782,0.032022,83057.49,1603367999999.0,2606.10031199,37254.0,37186.014,1166.11572367,0.0
2020-10-22 05:53:26.159769008,1802,1603368000000.0,0.032024,0.032165,0.031837,0.032054,54202.765,1603382399999.0,1733.49777599,25150.0,24159.337,772.65797898,0.0
2020-10-22 09:53:31.934552456,1803,1603382400000.0,0.032054,0.03217,0.031763,0.03182,44511.821,1603396799999.0,1423.13196116,25062.0,22046.681,705.01352791,0.0
2020-10-22 13:53:37.709335900,1804,1603396800000.0,0.031814,0.031952,0.031731,0.031919,33407.907,1603411199999.0,1063.66363364,21915.0,16934.145,539.13672903,0.0
2020-10-22 17:53:43.484119348,1805,1603411200000.0,0.031917,0.032018,0.031863,0.031908,30062.084,1603425599999.0,960.02999639,15137.0,13248.068,423.10688473,0.0
2020-10-22 21:53:49.258902792,1806,1603425600000.0,0.031908,0.032114,0.031898,0.032047,24529.812,1603439999999.0,785.64257227,14008.0,11217.361,359.30634235,0.0
2020-10-23 01:53:55.033686236,1807,1603440000000.0,0.032046,0.032244,0.031978,0.03214,32720.33,1603454399999.0,1050.16035318,19036.0,14840.161,476.39557688,0.0
2020-10-23 05:54:00.808469684,1808,1603454400000.0,0.032141,0.03222,0.031863,0.031877,28316.907,1603468799999.0,908.35675495,16393.0,13897.345,445.70363037,0.0
2020-10-23 09:54:06.583253128,1809,1603468800000.0,0.031878,0.031925,0.031452,0.031673,43459.829,1603483199999.0,1377.60493758,22390.0,21746.068,689.37918363,0.0
2020-10-23 13:54:12.358036576,1810,1603483200000.0,0.031674,0.031721,0.0315,0.031662,13509.046,1603497599999.0,427.11406782,11730.0,7720.837,244.14456997,0.0
2020-10-23 17:54:18.132820020,1811,1603497600000.0,0.031665,0.031837,0.031577,0.031741,21429.27,1603511999999.0,679.49786839,12314.0,12175.167,386.00786477,0.0
2020-10-23 21:54:23.907603464,1812,1603512000000.0,0.031743,0.031853,0.031698,0.031736,16061.229,1603526399999.0,510.44897566,9820.0,7512.476,238.78915716,0.0
2020-10-24 01:54:29.682386912,1813,1603526400000.0,0.031733,0.031895,0.031586,0.031884,19522.389,1603540799999.0,619.68698507,10480.0,9820.793,311.70928388,0.0
2020-10-24 05:54:35.457170356,1814,1603540800000.0,0.031884,0.031929,0.031583,0.031601,31048.383,1603555199999.0,986.06448329,14432.0,14913.241,473.62498906,0.0
2020-10-24 09:54:41.231953804,1815,1603555200000.0,0.0316,0.031639,0.031466,0.031496,23654.558,1603569599999.0,746.052938,10669.0,12464.447,393.10309375,0.0
2020-10-24 13:54:47.006737248,1816,1603569600000.0,0.031496,0.031521,0.031263,0.031429,24503.772,1603583999999.0,769.45708012,11944.0,14161.78,444.62742062,0.0
2020-10-24 17:54:52.781520692,1817,1603584000000.0,0.031432,0.031474,0.031111,0.031222,26618.378,1603598399999.0,834.40748707,11009.0,13801.036,432.7577035,0.0
2020-10-24 21:54:58.556304140,1818,1603598400000.0,0.031223,0.031859,0.031139,0.031443,30560.541,1603612799999.0,958.24673686,17132.0,17096.15,536.16563967,0.0
2020-10-25 01:55:04.331087584,1819,1603612800000.0,0.031443,0.031476,0.031352,0.031429,15475.362,1603627199999.0,486.26485631,9550.0,7420.657,233.17497753,0.0
2020-10-25 05:55:10.105871032,1820,1603627200000.0,0.031429,0.031481,0.031344,0.031374,15300.861,1603641599999.0,480.85703749,7964.0,7980.201,250.78042505,0.0
2020-10-25 09:55:15.880654476,1821,1603641600000.0,0.031374,0.031427,0.031212,0.031288,15118.074,1603655999999.0,473.82615608,8175.0,8010.907,251.10330954,0.0
2020-10-25 13:55:21.655437920,1822,1603656000000.0,0.031288,0.03135,0.031133,0.03115,16943.414,1603670399999.0,529.05828774,9009.0,9720.766,303.4839588,0.0
2020-10-25 17:55:27.430221368,1823,1603670400000.0,0.031146,0.031338,0.031023,0.031224,36222.606,1603684799999.0,1130.28620796,16098.0,18135.583,565.91333991,0.0
2020-10-25 21:55:33.205004812,1824,1603684800000.0,0.031224,0.031224,0.030971,0.031067,32294.054,1603699199999.0,1003.97305366,14792.0,17057.527,530.32322091,0.0
2020-10-26 01:55:38.979788260,1825,1603699200000.0,0.031066,0.031168,0.03081,0.030823,32760.899,1603713599999.0,1015.64005064,15000.0,17226.219,533.93156077,0.0
2020-10-26 05:55:44.754571704,1826,1603713600000.0,0.03082,0.030868,0.0301,0.030328,58162.339,1603727999999.0,1779.27566135,26403.0,31269.902,957.52652942,0.0
2020-10-26 09:55:50.529355148,1827,1603728000000.0,0.030326,0.030355,0.029809,0.030111,60966.266,1603742399999.0,1833.53460571,30813.0,32086.157,965.11603804,0.0
2020-10-26 13:55:56.304138596,1828,1603742400000.0,0.030111,0.030246,0.029958,0.030086,21853.849,1603756799999.0,658.0454665,14287.0,12120.007,364.96750386,0.0
2020-10-26 17:56:02.078922040,1829,1603756800000.0,0.030086,0.030189,0.029945,0.030036,20857.474,1603771199999.0,627.24649122,11418.0,10353.29,311.28301298,0.0
2020-10-26 21:56:07.853705488,1830,1603771200000.0,0.030034,0.030119,0.029958,0.029993,20074.891,1603785599999.0,602.88204613,9753.0,10813.483,324.74662645,0.0
2020-10-27 01:56:13.628488932,1831,1603785600000.0,0.029994,0.029997,0.0297,0.02991,45482.321,1603799999999.0,1358.54140617,23881.0,22672.757,677.24550982,0.0
2020-10-27 05:56:19.403272376,1832,1603800000000.0,0.029908,0.030307,0.029782,0.02983,57021.071,1603814399999.0,1715.25510011,22328.0,28535.123,858.32401666,0.0
2020-10-27 09:56:25.178055824,1833,1603814400000.0,0.029831,0.030117,0.029726,0.029742,45654.032,1603828799999.0,1365.0196767,22211.0,23749.509,709.86131483,0.0
2020-10-27 13:56:30.952839268,1834,1603828800000.0,0.02974,0.029756,0.02938,0.029584,31800.439,1603843199999.0,939.63176871,18525.0,17524.672,517.82627544,0.0
2020-10-27 17:56:36.727622716,1835,1603843200000.0,0.029584,0.029777,0.029368,0.029447,39439.208,1603857599999.0,1165.41794562,15938.0,18459.756,545.61937535,0.0
2020-10-27 21:56:42.502406160,1836,1603857600000.0,0.029445,0.029566,0.029015,0.029047,34863.482,1603871999999.0,1023.25632159,17552.0,16373.554,480.6896131,0.0
2020-10-28 01:56:48.277189604,1837,1603872000000.0,0.029046,0.029145,0.028778,0.029053,44836.838,1603886399999.0,1301.37597865,25533.0,23268.982,675.53096102,0.0
2020-10-28 05:56:54.051973052,1838,1603886400000.0,0.029051,0.029664,0.029036,0.029314,61896.423,1603900799999.0,1819.35978993,29379.0,35897.96,1055.30447579,0.0
2020-10-28 09:56:59.826756496,1839,1603900800000.0,0.029314,0.029394,0.02912,0.029223,42881.583,1603915199999.0,1254.55624057,17768.0,23930.501,700.38194905,0.0
2020-10-28 13:57:05.601539944,1840,1603915200000.0,0.029221,0.029326,0.02909,0.029258,21351.888,1603929599999.0,624.00717617,11512.0,10757.399,314.38581364,0.0
2020-10-28 17:57:11.376323388,1841,1603929600000.0,0.029262,0.02953,0.029253,0.029516,32986.229,1603943999999.0,970.22249954,11822.0,14816.637,435.88187113,0.0
2020-10-28 21:57:17.151106836,1842,1603944000000.0,0.029517,0.02955,0.029428,0.02947,25093.088,1603958399999.0,739.9926072,10715.0,12515.941,369.11087125,0.0
2020-10-29 01:57:22.925890280,1843,1603958400000.0,0.029471,0.029534,0.029306,0.02935,30494.553,1603972799999.0,897.1331375,15439.0,15875.661,467.037519,0.0
2020-10-29 05:57:28.700673724,1844,1603972800000.0,0.029356,0.029414,0.029017,0.029075,41003.082,1603987199999.0,1197.9133941,23196.0,21505.579,628.31900954,0.0
2020-10-29 09:57:34.475457172,1845,1603987200000.0,0.029077,0.029111,0.028714,0.028801,43206.409,1604001599999.0,1247.60303512,19681.0,23033.122,665.16796866,0.0
2020-10-29 13:57:40.250240616,1846,1604001600000.0,0.028799,0.02891,0.028605,0.028783,30411.158,1604015999999.0,873.7756377,14668.0,15902.552,456.97018948,0.0
2020-10-29 17:57:46.025024064,1847,1604016000000.0,0.028783,0.028823,0.028501,0.028663,43787.135,1604030399999.0,1254.62361666,17046.0,21452.281,614.58748318,0.0
2020-10-29 21:57:51.799807508,1848,1604030400000.0,0.028663,0.028998,0.028535,0.02865,48848.304,1604044799999.0,1405.10285928,23885.0,23591.091,678.42292122,0.0
