,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Asset Volume,Ignore
2021-03-03 15:15:54.120267260,1614801600000,0.00060200,0.00060323,0.00059310,0.00059484,53351.10000000,1614805199999,31.81632117,2563,21834.10000000,13.01457601,0
2021-03-03 16:16:08.151447661,1614805200000,0.00059512,0.00059940,0.00059351,0.00059667,52151.00000000,1614808799999,31.11591875,2089,29952.80000000,17.86948079,0
2021-03-03 17:16:22.182628062,1614808800000,0.00059654,0.00059873,0.00059210,0.00059294,34251.70000000,1614812399999,20.35404066,1903,16028.30000000,9.52572944,0
2021-03-03 18:16:36.213808463,1614812400000,0.00059357,0.00059764,0.00059207,0.00059287,25572.90000000,1614815999999,15.20312471,1501,14031.90000000,8.34550966,0
2021-03-03 19:16:50.244988864,1614816000000,0.00059287,0.00059658,0.00059114,0.00059276,65011.80000000,1614819599999,38.58236871,2504,32621.00000000,19.36408262,0
2021-03-03 20:17:04.276169265,1614819600000,0.00059303,0.00059409,0.00058835,0.00059245,85374.70000000,1614823199999,50.39830487,2313,50101.60000000,29.55544227,0
2021-03-03 21:17:18.307349665,1614823200000,0.00059242,0.00059398,0.00058925,0.00059398,26417.40000000,1614826799999,15.63042162,1237,15091.70000000,8.93049597,0
2021-03-03 22:17:32.338530066,1614826800000,0.00059347,0.00059834,0.00058227,0.00058970,111124.50000000,1614830399999,65.59770178,5400,53345.70000000,31.49831573,0
2021-03-03 23:17:46.369710467,1614830400000,0.00058922,0.00059159,0.00058559,0.00059017,49355.10000000,1614833999999,29.08246417,1811,25965.20000000,15.30597171,0
2021-03-04 00:18:00.400890868,1614834000000,0.00058940,0.00059493,0.00058867,0.00059375,44783.80000000,1614837599999,26.50031008,1735,27274.70000000,16.14176459,0
2021-03-04 01:18:14.432071269,1614837600000,0.00059347,0.00059509,0.00058907,0.00058994,44456.90000000,1614841199999,26.31934004,1535,18347.60000000,10.86865724,0
2021-03-04 02:18:28.463251670,1614841200000,0.00058998,0.00059591,0.00058972,0.00059540,25544.10000000,1614844799999,15.15186553,1288,12462.70000000,7.39390991,0
2021-03-04 03:18:42.494432071,1614844800000,0.00059553,0.00059703,0.00058478,0.00058632,53772.10000000,1614848399999,31.68172074,2521,25181.50000000,14.84009886,0
2021-03-04 04:18:56.525612472,1614848400000,0.00058683,0.00059400,0.00058557,0.00059091,56301.00000000,1614851999999,33.23554052,2495,28302.70000000,16.71432824,0
2021-03-04 05:19:10.556792873,1614852000000,0.00059123,0.00059237,0.00058859,0.00059010,32319.40000000,1614855599999,19.09072048,1613,16953.10000000,10.01490519,0
2021-03-04 06:19:24.587973273,1614855600000,0.00059027,0.00059098,0.00058517,0.00059002,38527.40000000,1614859199999,22.67533143,1614,17746.50000000,10.44148187,0
2021-03-04 07:19:38.619153674,1614859200000,0.00058991,0.00059133,0.00058686,0.00058688,30741.20000000,1614862799999,18.09811155,1392,15285.90000000,8.99982850,0
2021-03-04 08:19:52.650334075,1614862800000,0.00058703,0.00058882,0.00058402,0.00058474,45689.30000000,1614866399999,26.78833901,1769,21619.30000000,12.68173432,0
2021-03-04 09:20:06.681514476,1614866400000,0.00058450,0.00059460,0.00058444,0.00059357,50140.00000000,1614869999999,29.57173620,2304,30372.10000000,17.90704964,0
2021-03-04 10:20:20.712694877,1614870000000,0.00059354,0.00059500,0.00058550,0.00058845,44360.20000000,1614873599999,26.15223015,1949,21571.00000000,12.71942795,0
2021-03-04 11:20:34.743875278,1614873600000,0.00058831,0.00058845,0.00058151,0.00058414,39765.90000000,1614877199999,23.23091823,1844,17668.40000000,10.32189253,0
2021-03-04 12:20:48.775055679,1614877200000,0.00058396,0.00058994,0.00058395,0.00058731,51457.10000000,1614880799999,30.21803312,2237,25739.90000000,15.11742261,0
2021-03-04 13:21:02.806236080,1614880800000,0.00058730,0.00058766,0.00057250,0.00057251,188113.70000000,1614884399999,108.77043806,6013,83561.00000000,48.18035969,0
2021-03-04 14:21:16.837416481,1614884400000,0.00057250,0.00058114,0.00057146,0.00058083,154313.50000000,1614887999999,89.06848083,4686,94663.30000000,54.64491064,0
2021-03-04 15:21:30.868596881,1614888000000,0.00058064,0.00058297,0.00057500,0.00057733,92908.90000000,1614891599999,53.73628358,3023,52709.00000000,30.48369501,0
2021-03-04 16:21:44.899777282,1614891600000,0.00057704,0.00057915,0.00056914,0.00057504,168613.80000000,1614895199999,96.53641258,3799,109774.50000000,62.80532525,0
2021-03-04 17:21:58.930957683,1614895200000,0.00057509,0.00058153,0.00056831,0.00057062,93254.50000000,1614898799999,53.27974114,3180,38250.90000000,21.91759006,0
2021-03-04 18:22:12.962138084,1614898800000,0.00057062,0.00057409,0.00056917,0.00057260,42527.10000000,1614902399999,24.29521683,1650,24755.50000000,14.14433013,0
2021-03-04 19:22:26.993318485,1614902400000,0.00057280,0.00057372,0.00056030,0.00056398,234227.10000000,1614905999999,132.75250269,6818,157180.40000000,89.00346189,0
2021-03-04 20:22:41.024498886,1614906000000,0.00056400,0.00056469,0.00054459,0.00055612,478254.90000000,1614909599999,265.42335517,11310,169971.80000000,94.81942910,0
2021-03-04 21:22:55.055679287,1614909600000,0.00055601,0.00056358,0.00055338,0.00056335,107651.00000000,1614913199999,60.23529594,3043,62408.50000000,34.91818106,0
2021-03-04 22:23:09.086859688,1614913200000,0.00056329,0.00056604,0.00055664,0.00056286,106818.70000000,1614916799999,59.86255121,2478,45914.50000000,25.77919568,0
2021-03-04 23:23:23.118040089,1614916800000,0.00056286,0.00056296,0.00055646,0.00055960,41850.30000000,1614920399999,23.44452025,1495,18342.20000000,10.27174100,0
2021-03-05 00:23:37.149220489,1614920400000,0.00055981,0.00056022,0.00055554,0.00055762,93554.80000000,1614923999999,52.16094282,2441,61765.60000000,34.43745877,0
2021-03-05 01:23:51.180400890,1614924000000,0.00055783,0.00055960,0.00055445,0.00055856,48874.80000000,1614927599999,27.23338506,1665,20556.50000000,11.46134376,0
2021-03-05 02:24:05.211581291,1614927600000,0.00055878,0.00056663,0.00055832,0.00056072,56323.10000000,1614931199999,31.64899430,2244,31280.10000000,17.58203763,0
2021-03-05 03:24:19.242761692,1614931200000,0.00056069,0.00056148,0.00055536,0.00055879,80785.20000000,1614934799999,45.09987779,2227,27304.00000000,15.25427103,0
2021-03-05 04:24:33.273942093,1614934800000,0.00055871,0.00056290,0.00055840,0.00056085,43130.00000000,1614938399999,24.20724698,1507,20443.00000000,11.47523642,0
